requisito_id,tipo,licenca,documento,modulo,topico,teste_aderencia,evidencia_esperada,peso,impacto,norma_origem,artigo_referencia,aplicabilidade_uf,data_mapeamento
R.929,,,EIA,15. PROGNÓSTICO AMBIENTAL,15.5 – Integração entre Temas e Meios Ambientais,"Os cenários foram construídos de forma sistêmica, integrando diferentes temas ambientais?",b) Consideração de interações e retroalimentações entre os temas,,,,,MG,2024-01-01
R.930,,,EIA,15. PROGNÓSTICO AMBIENTAL,15.5 – Integração entre Temas e Meios Ambientais,"Os cenários foram construídos de forma sistêmica, integrando diferentes temas ambientais?",c) Uso das relações estabelecidas no diagnóstico e na AIA,,,,,MG,2024-01-01
R.931,,,EIA,15. PROGNÓSTICO AMBIENTAL,15.6 – Consistência com o Diagnóstico e Avaliação de Impactos,Os cenários são coerentes com o diagnóstico e com a avaliação de impactos?,a) Coerência com o diagnóstico ambiental (Cap. 9),,,,,MG,2024-01-01
R.932,,,EIA,15. PROGNÓSTICO AMBIENTAL,15.6 – Consistência com o Diagnóstico e Avaliação de Impactos,Os cenários são coerentes com o diagnóstico e com a avaliação de impactos?,b) Alinhamento com a análise integrada dos meios,,,,,MG,2024-01-01
R.933,,,EIA,15. PROGNÓSTICO AMBIENTAL,15.6 – Consistência com o Diagnóstico e Avaliação de Impactos,Os cenários são coerentes com o diagnóstico e com a avaliação de impactos?,c) Coerência com a previsão dos impactos (Cap. 12),,,,,MG,2024-01-01
R.934,,,EIA,15. PROGNÓSTICO AMBIENTAL,15.6 – Consistência com o Diagnóstico e Avaliação de Impactos,Os cenários são coerentes com o diagnóstico e com a avaliação de impactos?,d) Indicação do efeito das medidas ambientais (Cap. 14) no cenário com projeto,,,,,MG,2024-01-01
R.935,,,EIA,16. CONCLUSÃO,16.0 – Diretrizes Gerais da Conclusão,16.0 – Diretrizes Gerais da Conclusão,a) Indicação clara do objetivo da conclusão no contexto do EIA,,,,,MG,2024-01-01
R.936,,,EIA,16. CONCLUSÃO,16.0 – Diretrizes Gerais da Conclusão,16.0 – Diretrizes Gerais da Conclusão,"b) Integração entre diagnóstico (Cap. 9), impactos (Cap. 12) e medidas ambientais (Cap. 14)",,,,,MG,2024-01-01
R.937,,,EIA,16. CONCLUSÃO,16.0 – Diretrizes Gerais da Conclusão,16.0 – Diretrizes Gerais da Conclusão,c) Síntese final estruturada e coerente com a lógica do estudo,,,,,MG,2024-01-01
R.938,,,EIA,16. CONCLUSÃO,16.0 – Diretrizes Gerais da Conclusão,16.0 – Diretrizes Gerais da Conclusão,d) Clareza quanto ao entendimento consolidado sobre a viabilidade ambiental,,,,,MG,2024-01-01
R.939,,,EIA,16. CONCLUSÃO,16.1 – Síntese das Modificações Ambientais Previstas,16.1 – Síntese das Modificações Ambientais Previstas,a) Descrição das modificações ambientais esperadas com a implantação,,,,,MG,2024-01-01
R.940,,,EIA,16. CONCLUSÃO,16.1 – Síntese das Modificações Ambientais Previstas,16.1 – Síntese das Modificações Ambientais Previstas,b) Consideração das medidas previstas nos planos e programas ambientais,,,,,MG,2024-01-01
R.941,,,EIA,16. CONCLUSÃO,16.1 – Síntese das Modificações Ambientais Previstas,16.1 – Síntese das Modificações Ambientais Previstas,c) Avaliação da magnitude e relevância das modificações previstas,,,,,MG,2024-01-01
R.942,,,EIA,16. CONCLUSÃO,16.2 – Análise de Empreendimentos Existentes ou Planejados (Efeitos Sinérgicos e Cumulativos),16.2 – Análise de Empreendimentos Existentes ou Planejados (Efeitos Sinérgicos e Cumulativos),a) Identificação de empreendimentos existentes,,,,,MG,2024-01-01
R.943,,,EIA,16. CONCLUSÃO,16.2 – Análise de Empreendimentos Existentes ou Planejados (Efeitos Sinérgicos e Cumulativos),16.2 – Análise de Empreendimentos Existentes ou Planejados (Efeitos Sinérgicos e Cumulativos),b) Identificação de empreendimentos planejados ou em instalação,,,,,MG,2024-01-01
R.944,,,EIA,16. CONCLUSÃO,16.2 – Análise de Empreendimentos Existentes ou Planejados (Efeitos Sinérgicos e Cumulativos),16.2 – Análise de Empreendimentos Existentes ou Planejados (Efeitos Sinérgicos e Cumulativos),c) Avaliação dos efeitos sinérgicos,,,,,MG,2024-01-01
R.945,,,EIA,16. CONCLUSÃO,16.2 – Análise de Empreendimentos Existentes ou Planejados (Efeitos Sinérgicos e Cumulativos),16.2 – Análise de Empreendimentos Existentes ou Planejados (Efeitos Sinérgicos e Cumulativos),d) Avaliação dos impactos cumulativos potenciais,,,,,MG,2024-01-01
R.946,,,EIA,16. CONCLUSÃO,16.2 – Análise de Empreendimentos Existentes ou Planejados (Efeitos Sinérgicos e Cumulativos),16.2 – Análise de Empreendimentos Existentes ou Planejados (Efeitos Sinérgicos e Cumulativos),e) Identificação de possíveis conflitos ambientais entre atividades,,,,,MG,2024-01-01
R.947,,,EIA,16. CONCLUSÃO,16.3 – Conclusão Sobre a Viabilidade Ambiental,16.3 – Conclusão Sobre a Viabilidade Ambiental,a) Confronto entre os cenários com e sem implantação,,,,,MG,2024-01-01
R.948,,,EIA,16. CONCLUSÃO,16.3 – Conclusão Sobre a Viabilidade Ambiental,16.3 – Conclusão Sobre a Viabilidade Ambiental,b) Conclusão fundamentada sobre a viabilidade ambiental,,,,,MG,2024-01-01
R.949,,,EIA,16. CONCLUSÃO,16.3 – Conclusão Sobre a Viabilidade Ambiental,16.3 – Conclusão Sobre a Viabilidade Ambiental,c) Consideração da eficácia dos programas ambientais propostos,,,,,MG,2024-01-01
R.950,,,EIA,16. CONCLUSÃO,16.3 – Conclusão Sobre a Viabilidade Ambiental,16.3 – Conclusão Sobre a Viabilidade Ambiental,d) Síntese dos argumentos que embasam a decisão final,,,,,MG,2024-01-01
R.951,,,EIA,16. CONCLUSÃO,16.4 – Síntese Geral do EIA,16.4 – Síntese Geral do EIA,a) Resumo integrado do diagnóstico ambiental,,,,,MG,2024-01-01
R.952,,,EIA,16. CONCLUSÃO,16.4 – Síntese Geral do EIA,16.4 – Síntese Geral do EIA,b) Resumo da avaliação dos impactos e dos impactos significativos,,,,,MG,2024-01-01
R.953,,,EIA,16. CONCLUSÃO,16.4 – Síntese Geral do EIA,16.4 – Síntese Geral do EIA,"c) Síntese das estratégias de mitigação, compensação e controle",,,,,MG,2024-01-01
R.954,,,EIA,16. CONCLUSÃO,16.4 – Síntese Geral do EIA,16.4 – Síntese Geral do EIA,d) Conexão direta com os elementos que embasam a decisão regulatória,,,,,MG,2024-01-01
R.955,,,EIA,17. REFERÊNCIAS BIBLIOGRÁFICAS,17.0 – Diretrizes Gerais das Referências Bibliográficas,"As referências bibliográficas do estudo atendem às normas, garantem rastreabilidade e abrangem todas as fontes utilizadas no EIA?","a) Inclusão de toda a base técnica, legal, científica e cartográfica utilizada",,,,,MG,2024-01-01
R.956,,,EIA,17. REFERÊNCIAS BIBLIOGRÁFICAS,17.0 – Diretrizes Gerais das Referências Bibliográficas,"As referências bibliográficas do estudo atendem às normas, garantem rastreabilidade e abrangem todas as fontes utilizadas no EIA?",b) Padronização e organização conforme normas vigentes,,,,,MG,2024-01-01
R.957,,,EIA,17. REFERÊNCIAS BIBLIOGRÁFICAS,17.0 – Diretrizes Gerais das Referências Bibliográficas,"As referências bibliográficas do estudo atendem às normas, garantem rastreabilidade e abrangem todas as fontes utilizadas no EIA?",c) Adequação ao conteúdo efetivamente citado no estudo,,,,,MG,2024-01-01
R.958,,,EIA,17. REFERÊNCIAS BIBLIOGRÁFICAS,17.0 – Diretrizes Gerais das Referências Bibliográficas,"As referências bibliográficas do estudo atendem às normas, garantem rastreabilidade e abrangem todas as fontes utilizadas no EIA?","d) Rastreabilidade das fontes, incluindo documentos oficiais",,,,,MG,2024-01-01
R.959,,,EIA,17. REFERÊNCIAS BIBLIOGRÁFICAS,17.1 – Relação Completa das Referências Utilizadas,O estudo apresenta todas as referências citadas ao longo do texto?,a) Todas as referências citadas estão listadas,,,,,MG,2024-01-01
R.960,,,EIA,17. REFERÊNCIAS BIBLIOGRÁFICAS,17.1 – Relação Completa das Referências Utilizadas,O estudo apresenta todas as referências citadas ao longo do texto?,"b) As referências incluem autor, título, origem, ano e dados de acesso",,,,,MG,2024-01-01
R.961,,,EIA,17. REFERÊNCIAS BIBLIOGRÁFICAS,17.1 – Relação Completa das Referências Utilizadas,O estudo apresenta todas as referências citadas ao longo do texto?,c) Formatação conforme normas da ABNT,,,,,MG,2024-01-01
R.962,,,EIA,17. REFERÊNCIAS BIBLIOGRÁFICAS,17.1 – Relação Completa das Referências Utilizadas,O estudo apresenta todas as referências citadas ao longo do texto?,"d) Inclusão de referências técnicas, científicas, legais e cartográficas",,,,,MG,2024-01-01
R.963,,,EIA,17. REFERÊNCIAS BIBLIOGRÁFICAS,17.2 – Conformidade com Normas da ABNT,A formatação das referências segue as normas científicas aplicáveis?,a) Conformidade com ABNT NBR 6023,,,,,MG,2024-01-01
R.964,,,EIA,17. REFERÊNCIAS BIBLIOGRÁFICAS,17.2 – Conformidade com Normas da ABNT,A formatação das referências segue as normas científicas aplicáveis?,"b) Aplicação das normas ABNT pertinentes (NBR 10520, NBR 14724 etc.)",,,,,MG,2024-01-01
R.965,,,EIA,17. REFERÊNCIAS BIBLIOGRÁFICAS,17.2 – Conformidade com Normas da ABNT,A formatação das referências segue as normas científicas aplicáveis?,"c) Padronização de livros, artigos, sites, leis, mapas, relatórios e demais fontes",,,,,MG,2024-01-01
R.966,,,EIA,17. REFERÊNCIAS BIBLIOGRÁFICAS,17.3 – Rastreabilidade e Acesso às Referências,"As referências permitem rastreamento, verificação e auditoria?",a) Informações suficientes para rastreamento da fonte,,,,,MG,2024-01-01
R.967,,,EIA,17. REFERÊNCIAS BIBLIOGRÁFICAS,17.3 – Rastreabilidade e Acesso às Referências,"As referências permitem rastreamento, verificação e auditoria?","b) Inclusão de URL ou DOI, quando aplicável",,,,,MG,2024-01-01
R.968,,,EIA,17. REFERÊNCIAS BIBLIOGRÁFICAS,17.3 – Rastreabilidade e Acesso às Referências,"As referências permitem rastreamento, verificação e auditoria?","c) Identificação de edições, páginas, volumes, instituições ou órgãos responsáveis",,,,,MG,2024-01-01
R.969,,,EIA,18. EQUIPE TÉCNICA MULTIDISCIPLINAR,18.0 – Diretrizes Gerais da Equipe Técnica,"O estudo apresenta equipe técnica completa, com identificação, responsabilidades e documentos formais exigidos?",a) Apresentação da equipe multidisciplinar completa,,,,,MG,2024-01-01
R.970,,,EIA,18. EQUIPE TÉCNICA MULTIDISCIPLINAR,18.0 – Diretrizes Gerais da Equipe Técnica,"O estudo apresenta equipe técnica completa, com identificação, responsabilidades e documentos formais exigidos?","b) Compatibilidade entre especialistas, temas e capítulos do EIA",,,,,MG,2024-01-01
R.971,,,EIA,18. EQUIPE TÉCNICA MULTIDISCIPLINAR,18.0 – Diretrizes Gerais da Equipe Técnica,"O estudo apresenta equipe técnica completa, com identificação, responsabilidades e documentos formais exigidos?","c) Inclusão de qualificações, registros, ARTs e credenciamentos necessários",,,,,MG,2024-01-01
R.972,,,EIA,18. EQUIPE TÉCNICA MULTIDISCIPLINAR,18.0 – Diretrizes Gerais da Equipe Técnica,"O estudo apresenta equipe técnica completa, com identificação, responsabilidades e documentos formais exigidos?",d) Clareza sobre responsabilidades técnicas individuais e coletivas,,,,,MG,2024-01-01
R.973,,,EIA,18. EQUIPE TÉCNICA MULTIDISCIPLINAR,18.1 – Identificação Completa da Equipe Técnica,Todos os profissionais responsáveis pela elaboração do EIA-RIMA estão identificados?,a) Lista nominal completa dos profissionais envolvidos,,,,,MG,2024-01-01
R.974,,,EIA,18. EQUIPE TÉCNICA MULTIDISCIPLINAR,18.1 – Identificação Completa da Equipe Técnica,Todos os profissionais responsáveis pela elaboração do EIA-RIMA estão identificados?,b) Formação acadêmica de cada membro,,,,,MG,2024-01-01
R.975,,,EIA,18. EQUIPE TÉCNICA MULTIDISCIPLINAR,18.1 – Identificação Completa da Equipe Técnica,Todos os profissionais responsáveis pela elaboração do EIA-RIMA estão identificados?,"c) Registro profissional (CREA, CRBio, CRQ, CAU etc.)",,,,,MG,2024-01-01
R.976,,,EIA,18. EQUIPE TÉCNICA MULTIDISCIPLINAR,18.1 – Identificação Completa da Equipe Técnica,Todos os profissionais responsáveis pela elaboração do EIA-RIMA estão identificados?,d) Nº de ART ou documento equivalente,,,,,MG,2024-01-01
R.977,,,EIA,18. EQUIPE TÉCNICA MULTIDISCIPLINAR,18.1 – Identificação Completa da Equipe Técnica,Todos os profissionais responsáveis pela elaboração do EIA-RIMA estão identificados?,e) Nº do CTF/AIDA-IBAMA (quando aplicável),,,,,MG,2024-01-01
R.978,,,EIA,18. EQUIPE TÉCNICA MULTIDISCIPLINAR,18.1 – Identificação Completa da Equipe Técnica,Todos os profissionais responsáveis pela elaboração do EIA-RIMA estão identificados?,f) Descrição da responsabilidade de cada profissional,,,,,MG,2024-01-01
R.979,,,EIA,18. EQUIPE TÉCNICA MULTIDISCIPLINAR,18.2 – Responsabilidades Técnicas e Escopo de Atuação,As funções e responsabilidades de cada membro estão claramente descritas?,a) Função desempenhada por cada profissional,,,,,MG,2024-01-01
R.980,,,EIA,18. EQUIPE TÉCNICA MULTIDISCIPLINAR,18.2 – Responsabilidades Técnicas e Escopo de Atuação,As funções e responsabilidades de cada membro estão claramente descritas?,"b) Indicação dos capítulos, temas ou atividades sob responsabilidade de cada técnico",,,,,MG,2024-01-01
R.981,,,EIA,18. EQUIPE TÉCNICA MULTIDISCIPLINAR,18.2 – Responsabilidades Técnicas e Escopo de Atuação,As funções e responsabilidades de cada membro estão claramente descritas?,c) Identificação dos coordenadores de equipes especializadas,,,,,MG,2024-01-01
R.982,,,EIA,18. EQUIPE TÉCNICA MULTIDISCIPLINAR,18.3 – ART / Documentos Equivalentes,As ARTs dos responsáveis técnicos estão anexadas e compatíveis com o estudo?,a) ARTs dos coordenadores anexadas,,,,,MG,2024-01-01
R.983,,,EIA,18. EQUIPE TÉCNICA MULTIDISCIPLINAR,18.3 – ART / Documentos Equivalentes,As ARTs dos responsáveis técnicos estão anexadas e compatíveis com o estudo?,b) ARTs (ou equivalentes) de todos os responsáveis técnicos,,,,,MG,2024-01-01
R.984,,,EIA,18. EQUIPE TÉCNICA MULTIDISCIPLINAR,18.3 – ART / Documentos Equivalentes,As ARTs dos responsáveis técnicos estão anexadas e compatíveis com o estudo?,c) Numeração e correspondência das ARTs com a lista da equipe técnica,,,,,MG,2024-01-01
R.985,,,EIA,18. EQUIPE TÉCNICA MULTIDISCIPLINAR,18.4 – Tabela da Equipe Técnica,O estudo apresenta a tabela no formato exigido pelo TR?,"a) Quadro contendo: Nome, Formação, Registro de Classe, ART, CTF/AIDA, Responsabilidade",,,,,MG,2024-01-01
R.986,,,EIA,18. EQUIPE TÉCNICA MULTIDISCIPLINAR,18.4 – Tabela da Equipe Técnica,O estudo apresenta a tabela no formato exigido pelo TR?,b) Possibilidade de expansão do quadro conforme necessidade,,,,,MG,2024-01-01
R.987,,,EIA,18. EQUIPE TÉCNICA MULTIDISCIPLINAR,18.4 – Tabela da Equipe Técnica,O estudo apresenta a tabela no formato exigido pelo TR?,"c) Tabela clara, organizada e conforme TR",,,,,MG,2024-01-01
R.988,,,EIA,19. ANEXOS,19.0 – Diretrizes Gerais dos Anexos,"Os anexos do EIA foram selecionados, organizados e apresentados de forma coerente com o conteúdo técnico do estudo?",a) Inclusão de apenas anexos relevantes ao EIA e ao empreendimento,,,,,MG,2024-01-01
R.989,,,EIA,19. ANEXOS,19.0 – Diretrizes Gerais dos Anexos,"Os anexos do EIA foram selecionados, organizados e apresentados de forma coerente com o conteúdo técnico do estudo?",b) Correspondência clara entre anexos e capítulos do estudo,,,,,MG,2024-01-01
R.990,,,EIA,19. ANEXOS,19.0 – Diretrizes Gerais dos Anexos,"Os anexos do EIA foram selecionados, organizados e apresentados de forma coerente com o conteúdo técnico do estudo?","c) Ausência de anexos irrelevantes, repetidos ou contraditórios",,,,,MG,2024-01-01
R.991,,,EIA,19. ANEXOS,19.0 – Diretrizes Gerais dos Anexos,"Os anexos do EIA foram selecionados, organizados e apresentados de forma coerente com o conteúdo técnico do estudo?",d) Organização sistemática que facilite conferência técnica,,,,,MG,2024-01-01
R.992,,,EIA,19. ANEXOS,19.1 – Inclusão de Anexos Pertinentes ao EIA,Os anexos apresentados são pertinentes ao estudo e ao empreendimento?,a) Inclusão apenas de anexos com relação direta com o EIA,,,,,MG,2024-01-01
R.993,,,EIA,19. ANEXOS,19.1 – Inclusão de Anexos Pertinentes ao EIA,Os anexos apresentados são pertinentes ao estudo e ao empreendimento?,b) Inclusão de anexos diretamente relacionados à atividade avaliada,,,,,MG,2024-01-01
R.994,,,EIA,19. ANEXOS,19.1 – Inclusão de Anexos Pertinentes ao EIA,Os anexos apresentados são pertinentes ao estudo e ao empreendimento?,c) Compatibilidade entre conteúdo dos anexos e informações do EIA,,,,,MG,2024-01-01
